council,long,lat,date,site,beachbugs,id,region,rain_mm,temp_airport
Waverley Council,151.27761,-33.89151,2014-01-16,Bondi Beach,3,22,Sydney City Ocean Beaches,0,30.8
Waverley Council,151.27761,-33.89151,2014-01-08,Bondi Beach,6,22,Sydney City Ocean Beaches,2.8,22.5
Waverley Council,151.27761,-33.89151,2014-12-28,Bondi Beach,13,22,Sydney City Ocean Beaches,0.8,26.2
Waverley Council,151.27761,-33.89151,2014-02-01,Bondi Beach,15,22,Sydney City Ocean Beaches,0,27.8
Waverley Council,151.27761,-33.89151,2014-02-17,Bondi Beach,140,22,Sydney City Ocean Beaches,26.4,25.3
Waverley Council,151.27761,-33.89151,2014-03-13,Bondi Beach,39,22,Sydney City Ocean Beaches,17,24.7
Waverley Council,151.27761,-33.89151,2014-03-21,Bondi Beach,7,22,Sydney City Ocean Beaches,0.2,28.2
Waverley Council,151.27761,-33.89151,2014-03-29,Bondi Beach,14,22,Sydney City Ocean Beaches,0.8,23.5
Waverley Council,151.27761,-33.89151,2014-04-14,Bondi Beach,17,22,Sydney City Ocean Beaches,3.4,19.1
Waverley Council,151.27761,-33.89151,2014-04-22,Bondi Beach,2,22,Sydney City Ocean Beaches,0,25.4
Waverley Council,151.27761,-33.89151,2014-04-30,Bondi Beach,10,22,Sydney City Ocean Beaches,3.6,23.9
Waverley Council,151.27761,-33.89151,2014-05-12,Bondi Beach,1,22,Sydney City Ocean Beaches,0.6,20.2
Waverley Council,151.27761,-33.89151,2014-05-28,Bondi Beach,7,22,Sydney City Ocean Beaches,0,25.2
Waverley Council,151.27761,-33.89151,2014-06-19,Bondi Beach,4,22,Sydney City Ocean Beaches,0,21.2
Waverley Council,151.27761,-33.89151,2014-06-03,Bondi Beach,1,22,Sydney City Ocean Beaches,0,20.8
Waverley Council,151.27761,-33.89151,2014-08-01,Bondi Beach,2,22,Sydney City Ocean Beaches,0,19.8
Waverley Council,151.27761,-33.89151,2014-08-15,Bondi Beach,3,22,Sydney City Ocean Beaches,0,17.6
Waverley Council,151.27761,-33.89151,2014-07-18,Bondi Beach,2,22,Sydney City Ocean Beaches,0,15.8
Waverley Council,151.27761,-33.89151,2014-09-02,Bondi Beach,0,22,Sydney City Ocean Beaches,0,17.8
Waverley Council,151.27761,-33.89151,2014-08-27,Bondi Beach,30,22,Sydney City Ocean Beaches,16.6,17.8
Waverley Council,151.27761,-33.89151,2014-08-11,Bondi Beach,5,22,Sydney City Ocean Beaches,0.8,13.1
Waverley Council,151.27761,-33.89151,2014-08-21,Bondi Beach,3,22,Sydney City Ocean Beaches,15.2,17.5
Waverley Council,151.27761,-33.89151,2014-10-16,Bondi Beach,10,22,Sydney City Ocean Beaches,1,22.8
Waverley Council,151.27761,-33.89151,2014-09-08,Bondi Beach,2,22,Sydney City Ocean Beaches,1.4,20.8
Waverley Council,151.27761,-33.89151,2014-10-08,Bondi Beach,34,22,Sydney City Ocean Beaches,3.8,20
Waverley Council,151.27761,-33.89151,2014-12-13,Bondi Beach,0,22,Sydney City Ocean Beaches,0,23.5
Waverley Council,151.27761,-33.89151,2014-12-19,Bondi Beach,4,22,Sydney City Ocean Beaches,0,22.7
Waverley Council,151.27761,-33.89151,2014-11-18,Bondi Beach,0,22,Sydney City Ocean Beaches,0,23.8
Waverley Council,151.27761,-33.89151,2014-11-10,Bondi Beach,0,22,Sydney City Ocean Beaches,0,23
Waverley Council,151.27761,-33.89151,2014-10-25,Bondi Beach,8,22,Sydney City Ocean Beaches,0.6,25.4
Waverley Council,151.27761,-33.89151,2014-09-30,Bondi Beach,2,22,Sydney City Ocean Beaches,0,34.2
Waverley Council,151.27761,-33.89151,2014-01-24,Bondi Beach,3,22,Sydney City Ocean Beaches,0,28.4
Waverley Council,151.27761,-33.89151,2014-03-05,Bondi Beach,3,22,Sydney City Ocean Beaches,0.1,30.7
Waverley Council,151.27761,-33.89151,2014-02-25,Bondi Beach,2,22,Sydney City Ocean Beaches,0,28.9
Waverley Council,151.27761,-33.89151,2014-02-09,Bondi Beach,7,22,Sydney City Ocean Beaches,0,30.7
Waverley Council,151.27761,-33.89151,2014-04-06,Bondi Beach,22,22,Sydney City Ocean Beaches,2.6,21.3
Waverley Council,151.27761,-33.89151,2014-05-06,Bondi Beach,3,22,Sydney City Ocean Beaches,0,20.2
Waverley Council,151.27761,-33.89151,2014-05-16,Bondi Beach,6,22,Sydney City Ocean Beaches,0,25.4
Waverley Council,151.27761,-33.89151,2014-06-10,Bondi Beach,66,22,Sydney City Ocean Beaches,11.4,18.5
Waverley Council,151.27761,-33.89151,2014-06-26,Bondi Beach,0,22,Sydney City Ocean Beaches,0,22
Waverley Council,151.27761,-33.89151,2014-05-22,Bondi Beach,1,22,Sydney City Ocean Beaches,0,26.5
Waverley Council,151.27761,-33.89151,2014-07-24,Bondi Beach,0,22,Sydney City Ocean Beaches,0,19.8
Waverley Council,151.27761,-33.89151,2014-07-14,Bondi Beach,0,22,Sydney City Ocean Beaches,0,16
Waverley Council,151.27761,-33.89151,2014-07-08,Bondi Beach,1,22,Sydney City Ocean Beaches,0,18.8
Waverley Council,151.27761,-33.89151,2014-07-03,Bondi Beach,1,22,Sydney City Ocean Beaches,0,17.9
Waverley Council,151.27761,-33.89151,2014-08-05,Bondi Beach,1,22,Sydney City Ocean Beaches,0,18.3
Waverley Council,151.27761,-33.89151,2014-09-12,Bondi Beach,4,22,Sydney City Ocean Beaches,NA,16.8
Waverley Council,151.27761,-33.89151,2014-09-24,Bondi Beach,1,22,Sydney City Ocean Beaches,0,25.7
Waverley Council,151.27761,-33.89151,2014-09-18,Bondi Beach,1,22,Sydney City Ocean Beaches,0,18
Waverley Council,151.268622,-33.903069,2014-09-12,Bronte Beach,1,24,Sydney City Ocean Beaches,NA,16.8
Waverley Council,151.268622,-33.903069,2014-09-08,Bronte Beach,2,24,Sydney City Ocean Beaches,1.4,20.8
Waverley Council,151.268622,-33.903069,2014-08-11,Bronte Beach,0,24,Sydney City Ocean Beaches,0.8,13.1
Waverley Council,151.268622,-33.903069,2014-08-15,Bronte Beach,0,24,Sydney City Ocean Beaches,0,17.6
Waverley Council,151.268622,-33.903069,2014-08-27,Bronte Beach,11,24,Sydney City Ocean Beaches,16.6,17.8
Waverley Council,151.268622,-33.903069,2014-09-02,Bronte Beach,2,24,Sydney City Ocean Beaches,0,17.8
Waverley Council,151.268622,-33.903069,2014-07-03,Bronte Beach,0,24,Sydney City Ocean Beaches,0,17.9
Waverley Council,151.268622,-33.903069,2014-08-01,Bronte Beach,3,24,Sydney City Ocean Beaches,0,19.8
Waverley Council,151.268622,-33.903069,2014-07-18,Bronte Beach,2,24,Sydney City Ocean Beaches,0,15.8
Waverley Council,151.268622,-33.903069,2014-05-06,Bronte Beach,2,24,Sydney City Ocean Beaches,0,20.2
Waverley Council,151.268622,-33.903069,2014-05-28,Bronte Beach,15,24,Sydney City Ocean Beaches,0,25.2
Waverley Council,151.268622,-33.903069,2014-04-30,Bronte Beach,3,24,Sydney City Ocean Beaches,3.6,23.9
Waverley Council,151.268622,-33.903069,2014-02-25,Bronte Beach,10,24,Sydney City Ocean Beaches,0,28.9
Waverley Council,151.268622,-33.903069,2014-04-14,Bronte Beach,2,24,Sydney City Ocean Beaches,3.4,19.1
Waverley Council,151.268622,-33.903069,2014-02-17,Bronte Beach,16,24,Sydney City Ocean Beaches,26.4,25.3
Waverley Council,151.268622,-33.903069,2014-01-24,Bronte Beach,4,24,Sydney City Ocean Beaches,0,28.4
Waverley Council,151.268622,-33.903069,2014-02-01,Bronte Beach,17,24,Sydney City Ocean Beaches,0,27.8
Waverley Council,151.268622,-33.903069,2014-09-30,Bronte Beach,0,24,Sydney City Ocean Beaches,0,34.2
Waverley Council,151.268622,-33.903069,2014-12-28,Bronte Beach,22,24,Sydney City Ocean Beaches,0.8,26.2
Waverley Council,151.268622,-33.903069,2014-09-18,Bronte Beach,0,24,Sydney City Ocean Beaches,0,18
Waverley Council,151.268622,-33.903069,2014-09-24,Bronte Beach,1,24,Sydney City Ocean Beaches,0,25.7
Waverley Council,151.268622,-33.903069,2014-12-13,Bronte Beach,5,24,Sydney City Ocean Beaches,0,23.5
Waverley Council,151.268622,-33.903069,2014-12-19,Bronte Beach,1,24,Sydney City Ocean Beaches,0,22.7
Waverley Council,151.268622,-33.903069,2014-12-04,Bronte Beach,72,24,Sydney City Ocean Beaches,19.4,29.6
Waverley Council,151.268622,-33.903069,2014-10-21,Bronte Beach,0,24,Sydney City Ocean Beaches,0.6,19.8
Waverley Council,151.268622,-33.903069,2014-08-21,Bronte Beach,15,24,Sydney City Ocean Beaches,15.2,17.5
Waverley Council,151.268622,-33.903069,2014-07-24,Bronte Beach,0,24,Sydney City Ocean Beaches,0,19.8
Waverley Council,151.268622,-33.903069,2014-07-14,Bronte Beach,0,24,Sydney City Ocean Beaches,0,16
Waverley Council,151.268622,-33.903069,2014-08-05,Bronte Beach,0,24,Sydney City Ocean Beaches,0,18.3
Waverley Council,151.268622,-33.903069,2014-06-03,Bronte Beach,4,24,Sydney City Ocean Beaches,0,20.8
Waverley Council,151.268622,-33.903069,2014-06-10,Bronte Beach,56,24,Sydney City Ocean Beaches,11.4,18.5
Waverley Council,151.268622,-33.903069,2014-06-19,Bronte Beach,4,24,Sydney City Ocean Beaches,0,21.2
Waverley Council,151.268622,-33.903069,2014-06-26,Bronte Beach,0,24,Sydney City Ocean Beaches,0,22
Waverley Council,151.268622,-33.903069,2014-07-08,Bronte Beach,1,24,Sydney City Ocean Beaches,0,18.8
Waverley Council,151.268622,-33.903069,2014-05-22,Bronte Beach,0,24,Sydney City Ocean Beaches,0,26.5
Waverley Council,151.268622,-33.903069,2014-05-12,Bronte Beach,4,24,Sydney City Ocean Beaches,0.6,20.2
Waverley Council,151.268622,-33.903069,2014-05-16,Bronte Beach,9,24,Sydney City Ocean Beaches,0,25.4
Waverley Council,151.268622,-33.903069,2014-04-22,Bronte Beach,2,24,Sydney City Ocean Beaches,0,25.4
Waverley Council,151.268622,-33.903069,2014-03-29,Bronte Beach,10,24,Sydney City Ocean Beaches,0.8,23.5
Waverley Council,151.268622,-33.903069,2014-04-06,Bronte Beach,510,24,Sydney City Ocean Beaches,2.6,21.3
Waverley Council,151.268622,-33.903069,2014-03-21,Bronte Beach,6,24,Sydney City Ocean Beaches,0.2,28.2
Waverley Council,151.268622,-33.903069,2014-03-13,Bronte Beach,28,24,Sydney City Ocean Beaches,17,24.7
Waverley Council,151.268622,-33.903069,2014-03-05,Bronte Beach,24,24,Sydney City Ocean Beaches,0.1,30.7
Waverley Council,151.268622,-33.903069,2014-02-09,Bronte Beach,1,24,Sydney City Ocean Beaches,0,30.7
Waverley Council,151.268622,-33.903069,2014-01-16,Bronte Beach,14,24,Sydney City Ocean Beaches,0,30.8
Waverley Council,151.268622,-33.903069,2014-01-08,Bronte Beach,2,24,Sydney City Ocean Beaches,2.8,22.5
Waverley Council,151.268622,-33.903069,2014-11-26,Bronte Beach,19,24,Sydney City Ocean Beaches,0,26
Waverley Council,151.268622,-33.903069,2014-11-18,Bronte Beach,7,24,Sydney City Ocean Beaches,0,23.8
Waverley Council,151.268622,-33.903069,2014-11-02,Bronte Beach,1,24,Sydney City Ocean Beaches,6,22.2
Waverley Council,151.268622,-33.903069,2014-11-10,Bronte Beach,8,24,Sydney City Ocean Beaches,0,23
Waverley Council,151.268622,-33.903069,2014-10-25,Bronte Beach,7,24,Sydney City Ocean Beaches,0.6,25.4
Waverley Council,151.268622,-33.903069,2014-10-08,Bronte Beach,3,24,Sydney City Ocean Beaches,3.8,20
Waverley Council,151.268622,-33.903069,2014-10-16,Bronte Beach,1,24,Sydney City Ocean Beaches,1,22.8
Waverley Council,151.270572,-33.90056,2014-10-08,Tamarama Beach,18,23,Sydney City Ocean Beaches,3.8,20
Waverley Council,151.270572,-33.90056,2014-11-10,Tamarama Beach,0,23,Sydney City Ocean Beaches,0,23
Waverley Council,151.270572,-33.90056,2014-11-18,Tamarama Beach,4,23,Sydney City Ocean Beaches,0,23.8
Waverley Council,151.270572,-33.90056,2014-11-02,Tamarama Beach,4,23,Sydney City Ocean Beaches,6,22.2
Waverley Council,151.270572,-33.90056,2014-11-26,Tamarama Beach,14,23,Sydney City Ocean Beaches,0,26
Waverley Council,151.270572,-33.90056,2014-12-04,Tamarama Beach,78,23,Sydney City Ocean Beaches,19.4,29.6
Waverley Council,151.270572,-33.90056,2014-01-08,Tamarama Beach,28,23,Sydney City Ocean Beaches,2.8,22.5
Waverley Council,151.270572,-33.90056,2014-01-16,Tamarama Beach,0,23,Sydney City Ocean Beaches,0,30.8
Waverley Council,151.270572,-33.90056,2014-12-28,Tamarama Beach,10,23,Sydney City Ocean Beaches,0.8,26.2
Waverley Council,151.270572,-33.90056,2014-02-09,Tamarama Beach,3,23,Sydney City Ocean Beaches,0,30.7
Waverley Council,151.270572,-33.90056,2014-03-05,Tamarama Beach,10,23,Sydney City Ocean Beaches,0.1,30.7
Waverley Council,151.270572,-33.90056,2014-03-13,Tamarama Beach,33,23,Sydney City Ocean Beaches,17,24.7
Waverley Council,151.270572,-33.90056,2014-03-21,Tamarama Beach,5,23,Sydney City Ocean Beaches,0.2,28.2
Waverley Council,151.270572,-33.90056,2014-03-29,Tamarama Beach,6,23,Sydney City Ocean Beaches,0.8,23.5
Waverley Council,151.270572,-33.90056,2014-04-14,Tamarama Beach,6,23,Sydney City Ocean Beaches,3.4,19.1
Waverley Council,151.270572,-33.90056,2014-04-22,Tamarama Beach,2,23,Sydney City Ocean Beaches,0,25.4
Waverley Council,151.270572,-33.90056,2014-05-12,Tamarama Beach,0,23,Sydney City Ocean Beaches,0.6,20.2
Waverley Council,151.270572,-33.90056,2014-05-28,Tamarama Beach,14,23,Sydney City Ocean Beaches,0,25.2
Waverley Council,151.270572,-33.90056,2014-07-08,Tamarama Beach,1,23,Sydney City Ocean Beaches,0,18.8
Waverley Council,151.270572,-33.90056,2014-06-10,Tamarama Beach,1100,23,Sydney City Ocean Beaches,11.4,18.5
